2026-04-28 11:18:38.298 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-385\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 11:27:01.821 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 11:27:01.830 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 11:27:01.835 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 11:27:02.619 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2243169025920
2026-04-28 11:27:02.667 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-386\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 12:10:19.957 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 12:10:19.972 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 12:10:19.980 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 12:10:21.204 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2539674958688
2026-04-28 12:10:21.276 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-387\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 12:15:55.151 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 12:15:55.166 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 12:15:55.175 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 12:15:56.384 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=1484946303904
2026-04-28 12:15:56.441 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-388\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 12:19:55.542 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 12:19:55.553 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 12:19:55.559 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 12:19:56.455 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2348834030224
